[label]	uniprot	disease_label
Tyrosine-protein kinase itk/tsk	Q08881	asthma
Tyrosine-protein kinase itk/tsk	Q08881	agammaglobulinemia
Tyrosine-protein kinase itk/tsk	Q08881	liver disease
Tyrosine-protein kinase jak1	P23458	anemia
Tyrosine-protein kinase jak1	P23458	severe combined immunodeficiency
Tyrosine-protein kinase jak1	P23458	carcinoma
Tyrosine-protein kinase jak1	P23458	thrombocytopenia
Tyrosine-protein kinase jak1	P23458	rheumatoid arthritis
Tyrosine-protein kinase jak2	O60674	lymphoid leukemia
Tyrosine-protein kinase jak2	O60674	Crohn's disease
Tyrosine-protein kinase jak2	O60674	arthritis
Tyrosine-protein kinase jak2	O60674	carcinoma
Tyrosine-protein kinase jak2	O60674	obesity
Tyrosine-protein kinase jak2	O60674	portal hypertension
Tyrosine-protein kinase jak2	O60674	bone marrow cancer
Tyrosine-protein kinase jak2	O60674	portal vein thrombosis
Tyrosine-protein kinase jak2	O60674	primary polycythemia
Tyrosine-protein kinase jak2	O60674	anemia
Tyrosine-protein kinase jak2	O60674	ulcerative colitis
Tyrosine-protein kinase jak2	O60674	erythromelalgia
Tyrosine-protein kinase jak2	O60674	mastocytosis
Tyrosine-protein kinase jak2	O60674	acquired polycythemia
Tyrosine-protein kinase jak3	P52333	carcinoma
Tyrosine-protein kinase jak3	P52333	immune system cancer
Tyrosine-protein kinase jak3	P52333	polycythemia vera
Tyrosine-protein kinase jak3	P52333	rheumatoid arthritis
Tyrosine-protein kinase jak3	P52333	lymphoid leukemia
Tyrosine-protein kinase jak3	P52333	cancer
Tyrosine-protein kinase lck	P06239	preretinal fibrosis
Tyrosine-protein kinase lck	P06239	hypersensitivity reaction type II disease
Tyrosine-protein kinase lck	P06239	acquired immunodeficiency syndrome
Tyrosine-protein kinase lck	P06239	lymphopenia
Tyrosine-protein kinase lck	P06239	astigmatism
Tyrosine-protein kinase lyn	P07948	chorea-acanthocytosis
Tyrosine-protein kinase lyn	P07948	lupus erythematosus
Tyrosine-protein kinase lyn	P07948	allergic hypersensitivity disease
Tyrosine-protein kinase lyn	P07948	glomerulonephritis
Tyrosine-protein kinase lyn	P07948	mastocytosis
Tyrosine-protein kinase mer	Q12866	cone dystrophy
Tyrosine-protein kinase mer	Q12866	multiple sclerosis
Tyrosine-protein kinase mer	Q12866	Leber congenital amaurosis
Tyrosine-protein kinase mer	Q12866	filamentary keratitis
Tyrosine-protein kinase mer	Q12866	liver cirrhosis
Tyrosine-protein kinase mer	Q12866	fundus dystrophy
Tyrosine-protein kinase mer	Q12866	La Crosse encephalitis
Tyrosine-protein kinase receptor tie-1	P35590	cancer
Tyrosine-protein kinase receptor tie-1	P35590	entropion
Tyrosine-protein kinase receptor tie-1	P35590	vascular disease
Tyrosine-protein kinase receptor tyro3	Q06418	status epilepticus
Tyrosine-protein kinase receptor tyro3	Q06418	eating disorder
Tyrosine-protein kinase receptor tyro3	Q06418	cancer
Tyrosine-protein kinase receptor ufo	P30530	carcinoma
Tyrosine-protein kinase receptor ufo	P30530	refractive error
Tyrosine-protein kinase ryk	P34925	Robinow syndrome
Tyrosine-protein kinase sgk223	Q86YV5	motor neuron disease
Tyrosine-protein kinase srms	Q9H3Y6	rhabdomyosarcoma
Tyrosine-protein kinase srms	Q9H3Y6	myoepithelial carcinoma
Tyrosine-protein kinase srms	Q9H3Y6	angiosarcoma
Tyrosine-protein kinase srms	Q9H3Y6	pancreatoblastoma
Tyrosine-protein kinase styk1	Q6J9G0	dermatophytosis
Tyrosine-protein kinase styk1	Q6J9G0	chronic inflammatory demyelinating polyneuritis
Tyrosine-protein kinase syk	P43405	lupus erythematosus
Tyrosine-protein kinase syk	P43405	cancer
Tyrosine-protein kinase syk	P43405	allergic rhinitis
Tyrosine-protein kinase syk	P43405	vascular dementia
Tyrosine-protein kinase syk	P43405	prostate cancer
Tyrosine-protein kinase syk	P43405	asthma
Tyrosine-protein kinase syk	P43405	cherubism
Tyrosine-protein kinase syk	P43405	arthritis
Tyrosine-protein kinase syk	P43405	multiple sclerosis
Tyrosine-protein kinase syk	P43405	allergic hypersensitivity disease
Tyrosine-protein kinase transmembrane receptor ror1	Q01973	carcinoma
Tyrosine-protein kinase transmembrane receptor ror1	Q01973	hemolytic anemia
Tyrosine-protein kinase transmembrane receptor ror2	Q01974	carcinoma
Tyrosine-protein kinase transmembrane receptor ror2	Q01974	syndactyly
Tyrosine-protein kinase transmembrane receptor ror2	Q01974	tarsal-carpal coalition syndrome
Tyrosine-protein kinase transmembrane receptor ror2	Q01974	proximal symphalangism
Tyrosine-protein kinase txk	P42681	lipomatosis
Tyrosine-protein kinase txk	P42681	Behcet's disease
Tyrosine-protein kinase txk	P42681	vaginitis
Tyrosine-protein kinase txk	P42681	agammaglobulinemia
Tyrosine-protein kinase zap-70	P43403	chromosome 13q14 deletion syndrome
Tyrosine-protein kinase zap-70	P43403	T cell deficiency
Tyrosine-protein kinase zap-70	P43403	gout
Tyrosine-protein kinase zap-70	P43403	lymphoma
UMP-CMP kinase	P30085	duodenitis
UMP-CMP kinase 2, mitochondrial	Q5EBM0	cancer
Uncharacterized aarf domain-containing protein kinase 1	Q86TW2	lung cancer
Uncharacterized aarf domain-containing protein kinase 2	Q7Z695	Klippel-Feil syndrome
Uncharacterized aarf domain-containing protein kinase 2	Q7Z695	cervical dystonia
Uracil nucleotide/cysteinyl leukotriene receptor	Q13304	periventricular leukomalacia
Uracil nucleotide/cysteinyl leukotriene receptor	Q13304	suppression amblyopia
Uridine-cytidine kinase 1	Q9HA47	Kabuki syndrome
Uridine-cytidine kinase 1	Q9HA47	estrogen excess
Uridine-cytidine kinase 2	Q9BZX2	testicular cancer
Uridine-cytidine kinase 2	Q9BZX2	ehrlichiosis
Urotensin-2 receptor	Q9UKP6	amyotrophic lateral sclerosis type 3
Vascular endothelial growth factor receptor 1	P17948	retinopathy of prematurity
Vascular endothelial growth factor receptor 1	P17948	carcinoma
Vascular endothelial growth factor receptor 1	P17948	keratitis
Vascular endothelial growth factor receptor 1	P17948	proteinuria
Vascular endothelial growth factor receptor 1	P17948	diabetic retinopathy
Vascular endothelial growth factor receptor 1	P17948	age related macular degeneration
Vascular endothelial growth factor receptor 1	P17948	cardiovascular system disease
Vascular endothelial growth factor receptor 2	P35968	capillary hemangioma
Vascular endothelial growth factor receptor 2	P35968	age related macular degeneration
Vascular endothelial growth factor receptor 2	P35968	hemangioma
Vascular endothelial growth factor receptor 2	P35968	exanthem
Vascular endothelial growth factor receptor 2	P35968	cerebrovascular disease
Vascular endothelial growth factor receptor 2	P35968	peripheral vascular disease
Vascular endothelial growth factor receptor 2	P35968	heart disease
Vascular endothelial growth factor receptor 2	P35968	diarrhea
Vascular endothelial growth factor receptor 2	P35968	carcinoma
Vascular endothelial growth factor receptor 2	P35968	diabetes mellitus
Vascular endothelial growth factor receptor 2	P35968	lice infestation
Vascular endothelial growth factor receptor 2	P35968	diabetic retinopathy
Vascular endothelial growth factor receptor 2	P35968	neutropenia
Vascular endothelial growth factor receptor 2	P35968	limb ischemia
Vascular endothelial growth factor receptor 2	P35968	keratitis
Vascular endothelial growth factor receptor 2	P35968	Kuhnt-Junius degeneration
Vascular endothelial growth factor receptor 2	P35968	kidney disease
Vascular endothelial growth factor receptor 2	P35968	atherosclerosis
Vascular endothelial growth factor receptor 2	P35968	hypertension
Vascular endothelial growth factor receptor 2	P35968	coronary artery disease
Vascular endothelial growth factor receptor 2	P35968	ovarian hyperstimulation syndrome
Vascular endothelial growth factor receptor 2	P35968	retinopathy of prematurity
Vascular endothelial growth factor receptor 3	P35916	capillary hemangioma
Vascular endothelial growth factor receptor 3	P35916	carcinoma
Vascular endothelial growth factor receptor 3	P35916	Hennekam syndrome
Vascular endothelial growth factor receptor 3	P35916	keratitis
Vascular endothelial growth factor receptor 3	P35916	lymphangioma
Vasoactive intestinal polypeptide receptor 1	P32241	keratoconjunctivitis
Vasoactive intestinal polypeptide receptor 1	P32241	diarrhea
Vasoactive intestinal polypeptide receptor 1	P32241	dysentery
Vasoactive intestinal polypeptide receptor 2	P41587	schizophrenia
Vasopressin V2 receptor	P30518	laryngostenosis
Vasopressin V2 receptor	P30518	spinal cord disease
Vasopressin V2 receptor	P30518	cerebral palsy
Vasopressin V2 receptor	P30518	radiculopathy
Vasopressin V2 receptor	P30518	cancer
Vasopressin V2 receptor	P30518	neonatal candidiasis
Vasopressin V2 receptor	P30518	dyspepsia
Vasopressin V2 receptor	P30518	autosomal dominant polycystic kidney disease
Vasopressin V2 receptor	P30518	intellectual disability
Vasopressin V2 receptor	P30518	neurohypophyseal diabetes insipidus
Vasopressin V2 receptor	P30518	spondylosis
Vasopressin V2 receptor	P30518	liver cirrhosis
Vasopressin V2 receptor	P30518	blindness
Vasopressin v1b receptor	P47901	bipolar disorder
Vasopressin v1b receptor	P47901	Asperger syndrome
Visual pigment-like receptor peropsin	O14718	retinitis pigmentosa
Visual pigment-like receptor peropsin	O14718	cervical cancer
Vitamin d3 receptor	P11473	periodontitis
Vitamin d3 receptor	P11473	diabetes mellitus
Vitamin d3 receptor	P11473	multiple sclerosis
Vitamin d3 receptor	P11473	osteomalacia
Vitamin d3 receptor	P11473	arthritis
Vitamin d3 receptor	P11473	hypersensitivity reaction type II disease
Vitamin d3 receptor	P11473	kidney disease
Vitamin d3 receptor	P11473	psoriasis
Vitamin d3 receptor	P11473	degenerative disc disease
Vitamin d3 receptor	P11473	hyperphosphatemia
Vitamin d3 receptor	P11473	hypertension
Vitamin d3 receptor	P11473	Leber congenital amaurosis
Vitamin d3 receptor	P11473	hypervitaminosis D
Vitamin d3 receptor	P11473	hypophosphatemia
Vitamin d3 receptor	P11473	tuberculosis
Vitamin d3 receptor	P11473	inflammatory bowel disease
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	type 2 diabetes mellitus
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	heart disease
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	major depressive disorder
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	high pressure neurological syndrome
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	peripheral vascular disease
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	syndactyly
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	autistic disorder
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	carcinoma
Voltage-dependent L-type calcium channel subunit alpha-1C	Q13936	short QT syndrome
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	astigmatism
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	myopia
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	achromatopsia
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	carcinoma
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	ocular albinism
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	retinal degeneration
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	fundus albipunctatus
Voltage-dependent L-type calcium channel subunit alpha-1F	O60840	hyperopia
Voltage-dependent L-type calcium channel subunit beta-1	Q02641	malignant hyperthermia
Voltage-dependent L-type calcium channel subunit beta-2	Q08289	essential hypertension
Voltage-dependent L-type calcium channel subunit beta-2	Q08289	schizophrenia
Voltage-dependent L-type calcium channel subunit beta-2	Q08289	Timothy syndrome
Voltage-dependent L-type calcium channel subunit beta-2	Q08289	bipolar disorder
Voltage-dependent L-type calcium channel subunit beta-2	Q08289	short QT syndrome
Voltage-dependent L-type calcium channel subunit beta-2	Q08289	Lambert-Eaton myasthenic syndrome
Voltage-dependent T-type calcium channel subunit alpha-1H	O95180	Conn's syndrome
Voltage-dependent T-type calcium channel subunit alpha-1H	O95180	high pressure neurological syndrome
Voltage-dependent T-type calcium channel subunit alpha-1H	O95180	carcinoma
Voltage-dependent T-type calcium channel subunit alpha-1H	O95180	diabetic neuropathy
Voltage-dependent T-type calcium channel subunit alpha-1H	O95180	hyperaldosteronism
Voltage-dependent calcium channel gamma-1 subunit	Q06432	malignant hyperthermia
Voltage-dependent calcium channel gamma-2 subunit	Q9Y698	type 2 diabetes mellitus
Voltage-dependent calcium channel gamma-2 subunit	Q9Y698	cerebellar ataxia
Voltage-dependent calcium channel gamma-2 subunit	Q9Y698	schizophrenia
Voltage-dependent calcium channel gamma-2 subunit	Q9Y698	bipolar disorder
Voltage-dependent calcium channel gamma-2 subunit	Q9Y698	epilepsy
Voltage-dependent calcium channel gamma-3 subunit	O60359	spinocerebellar ataxia type 2
Voltage-dependent calcium channel gamma-3 subunit	O60359	idiopathic generalized epilepsy
Voltage-dependent calcium channel gamma-3 subunit	O60359	juvenile absence epilepsy
Voltage-dependent calcium channel gamma-4 subunit	Q9UBN1	rheumatoid arthritis
Voltage-dependent calcium channel gamma-4 subunit	Q9UBN1	childhood absence epilepsy
Voltage-dependent calcium channel gamma-5 subunit	Q9UF02	cognitive disorder
Voltage-dependent calcium channel gamma-7 subunit	P62955	renal oncocytoma
Voltage-dependent calcium channel gamma-like subunit	Q8WXS4	cancer
Voltage-dependent calcium channel gamma-like subunit	Q8WXS4	dental caries
Voltage-dependent calcium channel gamma-like subunit	Q8WXS4	gastroschisis
Voltage-dependent calcium channel subunit alpha-2/delta-1	P54289	short QT syndrome
Voltage-dependent calcium channel subunit alpha-2/delta-1	P54289	mastitis
Voltage-dependent calcium channel subunit alpha-2/delta-1	P54289	Timothy syndrome
Voltage-dependent calcium channel subunit alpha-2/delta-1	P54289	carcinoma
Voltage-dependent calcium channel subunit alpha-2/delta-1	P54289	Wolff-Parkinson-White syndrome
Voltage-dependent calcium channel subunit alpha-2/delta-2	Q9NY47	cerebellar ataxia
Voltage-dependent calcium channel subunit alpha-2/delta-3	Q8IZS8	carcinoma
Voltage-dependent calcium channel subunit alpha-2/delta-3	Q8IZS8	hereditary night blindness
Voltage-dependent calcium channel subunit alpha-2/delta-3	Q8IZS8	gingival fibromatosis
Voltage-dependent calcium channel subunit alpha-2/delta-4	Q7Z3S7	night blindness
Voltage-dependent calcium channel subunit alpha-2/delta-4	Q7Z3S7	human immunodeficiency virus infectious disease
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	type 2 diabetes mellitus
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	hypertension
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	hyperaldosteronism
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	Parkinson's disease
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	refractive error
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	atrial fibrillation
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	adenoma
Voltage-dependent l-type calcium channel subunit alpha-1d	Q01668	carcinoma
Voltage-dependent l-type calcium channel subunit alpha-1s	Q13698	episodic ataxia type 1
Voltage-dependent l-type calcium channel subunit alpha-1s	Q13698	thyrotoxicosis
Voltage-dependent l-type calcium channel subunit alpha-1s	Q13698	myopathy
Voltage-dependent l-type calcium channel subunit alpha-1s	Q13698	hypokalemia
Voltage-dependent l-type calcium channel subunit alpha-1s	Q13698	Andersen-Tawil syndrome
Voltage-dependent l-type calcium channel subunit alpha-1s	Q13698	carcinoma
Voltage-dependent l-type calcium channel subunit beta-3	P54284	bipolar disorder
Voltage-dependent l-type calcium channel subunit beta-3	P54284	Canavan disease
Voltage-dependent n-type calcium channel subunit alpha-1b	Q00975	pain agnosia
